dataAvgSalary62k,Location,Headquarters,Size,Type_of_ownership,Industry,Sector,Revenue,Rating_range,Found_year_range
higher-than-avg,"Santa Clara, CA","Hyderabad, India",51 to 200 employees,Company - Private,-1,-1,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"Arlington Heights, IL","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Chicago, IL","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Chicago, IL","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"San Francisco, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"San Mateo, CA","Cherry Hill, NJ",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Pleasanton, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Milpitas, CA","San Jose, CA",1 to 50 employees,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Pleasanton, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Los Angeles, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Redmond, WA","Kyoto, Japan",5001 to 10000 employees,Company - Public,Video Games,Media,$10+ billion (USD),Rate[4.0-4.4],-1
higher-than-avg,"Charlotte, NC","Farmington Hills, MI",Unknown,Unknown,-1,-1,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"Pleasanton, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","Cherry Hill, NJ",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Englewood, CO","Greenwood Village, CO",1 to 50 employees,Company - Private,-1,-1,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Harrison, NY","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Irving, TX",-1,1 to 50 employees,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"Irving, TX","Cherry Hill, NJ",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Richardson, TX","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Richardson, TX","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","Cherry Hill, NJ",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","San Francisco, CA",1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Richardson, TX","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
lower-than-avg,"Richardson, TX","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
lower-than-avg,"Glendale, CA","Dayton, OH",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Irving, TX","Irving, TX",51 to 200 employees,Company - Private,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),Rate[4.0-4.4],-1
lower-than-avg,"San Antonio, TX","Annapolis, MD",1 to 50 employees,Company - Private,Federal Agencies,Government,Unknown / Non-Applicable,Rate[4.0-4.4],-1
lower-than-avg,"New York, NY","San Francisco, CA",1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),Rate[4.0-4.4],-1
lower-than-avg,"Lawrence, IN","Moosic, PA",51 to 200 employees,Franchise,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable,Rate[4.0-4.4],-1
lower-than-avg,"Houston, TX","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
lower-than-avg,"Salt Lake City, UT","Alexandria, VA",501 to 1000 employees,Company - Public,-1,-1,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"Los Angeles, CA","Boca Raton, FL",51 to 200 employees,Company - Private,-1,-1,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"Arcadia, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[4.0-4.4],-1
higher-than-avg,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[4.0-4.4],-1
higher-than-avg,"New York, NY","New York, NY",1001 to 5000 employees,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Chicago, IL","Salisbury, NC",1001 to 5000 employees,Company - Public,Food & Beverage Stores,Retail,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Chicago, IL","Seattle, WA",1 to 50 employees,Franchise,Construction,"Construction, Repair & Maintenance",Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Santa Clara, CA","Irvine, CA",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Anaheim, CA","Irvine, CA",201 to 500 employees,Company - Private,Brokerage Services,Finance,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Milpitas, CA","Irvine, CA",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Phoenix, AZ","Irvine, CA",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"San Antonio, TX","Chantilly, VA",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Doylestown, PA","Doylestown, PA",1001 to 5000 employees,Company - Private,Vehicle Dealers,Retail,$1 to $2 billion (USD),Rate[3.5-3.9],-1
higher-than-avg,"San Jose, CA","Irvine, CA",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"El Segundo, CA","El Segundo, CA",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","New York, NY",5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","New York, NY",51 to 200 employees,Other Organization,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Los Angeles, CA","Sacramento, CA",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Rate[3.5-3.9],-1
higher-than-avg,"Austin, TX","Austin, TX",1 to 50 employees,Company - Private,Internet,Information Technology,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","North Brunswick, NJ",501 to 1000 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Allegheny West, PA","El Segundo, CA",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Franklin Lakes, NJ","Plano, TX",1 to 50 employees,Contract,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Irving, TX","Irving, TX",1 to 50 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Irving, TX","Irving, TX",1 to 50 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Scottsdale, AZ","Scottsdale, AZ",51 to 200 employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Dallas, TX","Towson, MD",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"El Segundo, CA","El Segundo, CA",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"New York, NY","Columbus, OH",1 to 50 employees,Unknown,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"Allegheny West, PA","El Segundo, CA",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Seattle, WA","Chantilly, VA",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"New York, NY","New York, NY",5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Rate[3.5-3.9],-1
lower-than-avg,"Dallas, TX","Plano, TX",1 to 50 employees,Contract,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"El Segundo, CA","El Segundo, CA",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Downers Grove, IL","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Chicago, IL","Detroit, MI",1 to 50 employees,Nonprofit Organization,-1,-1,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"San Mateo, CA","Newark, CA",1 to 50 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Cupertino, CA","Elk Grove, CA",1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Jersey City, NJ","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Norfolk, VA","Virginia Beach, VA",201 to 500 employees,Contract,IT Services,Information Technology,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Visalia, CA","Springville, CA",1 to 50 employees,School / School District,Preschool & Child Care,Education,$1 to $5 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"San Francisco, CA","San Francisco, CA",5001 to 10000 employees,Government,Federal Agencies,Government,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Southlake, TX","Southlake, TX",1 to 50 employees,Subsidiary or Business Segment,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Glendale, CA","Vancouver, Canada",1 to 50 employees,Company - Private,TV Broadcast & Cable Networks,Media,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"San Antonio, TX","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Plano, TX","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"Houston, TX","Stans, Switzerland",201 to 500 employees,Company - Private,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Houston, TX","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Sunnyvale, CA","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Houston, TX","Newport, RI",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"San Francisco, CA","Vienna, Austria",Unknown,Unknown,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,Government,Municipal Governments,Government,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Charlotte, NC","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Charlotte, NC","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Mountain View, CA","Mountain View, CA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","Colorado Springs, CO",201 to 500 employees,Company - Public,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Jersey City, NJ","New York, NY",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Charlotte, NC","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Charlotte, NC","Atlanta, GA",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Jersey City, NJ","Newtown, PA",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","Westmont, IL",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Phoenix, AZ","Nashville, TN",10000+ employees,Company - Private,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"New York, NY","New York, NY",5001 to 10000 employees,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"Austin, TX","Austin, TX",51 to 200 employees,Government,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Pasadena, CA","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Philadelphia, PA","Philadelphia, PA",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Building & Personnel Services,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],-1
lower-than-avg,"Austin, TX","Austin, TX",51 to 200 employees,Government,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Indianapolis, IN","Fort Wayne, IN",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Rate[3.5-3.9],-1
lower-than-avg,"Salt Lake City, UT","Salt Lake City, UT",1 to 50 employees,Company - Public,-1,-1,$100 to $500 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),Rate[3.5-3.9],-1
higher-than-avg,"Lake Success, NY","Lake Success, NY",501 to 1000 employees,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"San Diego, CA","Hagerstown, MD",51 to 200 employees,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Chicago, IL","Chicago, IL",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"San Diego, CA","Hagerstown, MD",51 to 200 employees,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,Rate[3.5-3.9],-1
higher-than-avg,"Los Angeles, CA","Van Nuys, CA",1 to 50 employees,Company - Private,-1,-1,Less than $1 million (USD),Rate[3.5-3.9],-1
